tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
the people are asking for you,1410423368461979651,88,2021-07-01 02:21:50,Twitter for iPhone,0,0,-0.1,wnegative,None
Breaking is joining,1410401741959569412,31,2021-07-01 00:55:53,Twitter for iPhone,7,0,-0.25,wnegative,None
Markets are closed S amp P 500 0 13 Nasdaq 0 16 Russell 2K 0 07 Dow Jones 0 61,1410332726046171146,181,2021-06-30 20:21:39,Twitter for iPhone,48,13,0.0,neutral,None
What s the biggest threat to your crypto portfolio Wrong answers only cred,1410321396052500487,120,2021-06-30 19:36:37,Twitter for iPhone,32,4,0.0,neutral,None
,1410292591661301762,25,2021-06-30 17:42:10,Twitter for iPhone,16,1,0.24318181818181817,wpositive,None
Fintwit all stars will be guesting as well,1410292456109772805,56,2021-06-30 17:41:38,Twitter for iPhone,6,3,0.5,positive,None
RT All things tesla tomorrow on twitter with Full insights in Plaid New cells FSD and Giga Texas Berlin,1410275531019456513,140,2021-06-30 16:34:22,Twitter Web App,0,6,0.0,neutral,None
We re hosting a Twitter Spaces tomorrow at 7 PM ET about TSLA Join the Stocktwits team and some surprise fintwit stars to talk about all things Tesla more,1410274138204299265,177,2021-06-30 16:28:50,Twitter Web App,89,17,0.0,neutral,Tesla
See today s rankings here,1410213380070293506,51,2021-06-30 12:27:24,Twitter for iPhone,4,2,0.0,neutral,None
Trending on Stocktwits what s on your watchlist today,1410213268132708361,79,2021-06-30 12:26:58,Twitter for iPhone,31,4,-0.1,wnegative,None
Futures this morning S amp P 500 0 03 Nasdaq 0 04 Russell 2K 0 39 Dow Jones 0 02,1410213024003244040,183,2021-06-30 12:26:00,Twitter for iPhone,51,10,-0.5,negative,None
Markets are closed S amp P 500 0 02 Nasdaq 0 19 Russell 2K 0 48 Dow Jones 0 02,1409969002521272329,181,2021-06-29 20:16:20,Twitter for iPhone,47,12,0.0,neutral,None
What s the worst possible thing you can say to someone who trades stocks,1409937249760915465,75,2021-06-29 18:10:10,Twitter Web App,79,4,0.3,wpositive,None
Trillion dollar company baby Facebook FB,1409879499186085892,80,2021-06-29 14:20:41,Twitter Web App,268,28,0.0,neutral,Facebook
Facebook is worth a trillion dollars What s the craziest post you ve seen on the site,1409873006969688071,112,2021-06-29 13:54:53,Twitter Web App,68,3,0.0,neutral,Facebook
If you could go back in time and buy any stock what would it be and why,1409860627296882689,73,2021-06-29 13:05:42,Twitter for iPhone,70,7,0.0,neutral,None
See today s rankings here,1409846008553607169,52,2021-06-29 12:07:36,Twitter for iPhone,2,1,0.0,neutral,None
Trending on Stocktwits what s on your watchlist today,1409845927947517953,79,2021-06-29 12:07:17,Twitter for iPhone,43,6,-0.1,wnegative,None
Futures this morning S amp P 500 0 06 Nasdaq 0 21 Russell 2K 0 13 Dow Jones 0 20,1409845783592046605,183,2021-06-29 12:06:43,Twitter for iPhone,39,11,0.0,neutral,None
Markets are closed S amp P 500 0 23 Nasdaq 0 97 Russell 2K 0 66 Dow Jones 0 43,1409603554613006338,181,2021-06-28 20:04:11,Twitter for iPhone,80,16,0.0,neutral,None
ICYMI is visiting the Stocktwits office tomorrow Austin has been all over fintok talking about stocks crypto and investing Ask him anything and he ll answer it,1409536665295720449,188,2021-06-28 15:38:23,Twitter for iPhone,10,2,0.0,neutral,None
Our bet is on,1409527079977340937,28,2021-06-28 15:00:18,Twitter Web App,26,0,0.0,neutral,None
If you could pick one person to manage your portfolio who would it be and why,1409527033189781504,79,2021-06-28 15:00:07,Twitter Web App,34,0,0.0,neutral,None
,1409492408589561857,26,2021-06-28 12:42:31,Twitter for iPhone,316,46,0.0,neutral,None
See today s rankings here,1409487458396479491,52,2021-06-28 12:22:51,Twitter for iPhone,5,1,0.0,neutral,None
Trending on Stocktwits what s on your watchlist today,1409487384354426884,79,2021-06-28 12:22:34,Twitter for iPhone,123,14,0.0,neutral,None
Futures this morning S amp P 500 0 02 Nasdaq 0 29 Russell 2K 0 25 Dow Jones 0 15,1409487159132921859,183,2021-06-28 12:21:40,Twitter for iPhone,96,15,-0.1,wnegative,None
RT The 25 how I start my investing week,1409296896703803392,94,2021-06-27 23:45:38,Twitter for iPhone,0,3,0.0,neutral,None
Markets are closed S amp P 500 0 33 Nasdaq 0 06 Russell 2K 0 03 Dow Jones 0 69,1408522593087406083,181,2021-06-25 20:28:49,Twitter for iPhone,62,12,0.0,neutral,None
With all of those degrees,1408470063712251916,42,2021-06-25 17:00:05,Twitter for iPhone,27,0,0.0,neutral,None
,1408453998533918726,40,2021-06-25 15:56:15,Twitter for iPhone,9,0,0.0,neutral,None
cc,1408453021617561605,22,2021-06-25 15:52:22,Twitter for iPhone,9,0,0.0,neutral,None
Tell us you trade stocks without telling us you trade stocks,1408452965657198596,61,2021-06-25 15:52:09,Twitter for iPhone,200,9,0.0,neutral,None
If you had to name one song to describe your portfolio what would it be and why,1408440208362770435,81,2021-06-25 15:01:27,Twitter for iPhone,63,6,0.0,neutral,None
See today s rankings here,1408399546993070081,51,2021-06-25 12:19:53,Twitter for iPhone,4,1,0.0,neutral,None
Trending on Stocktwits what s on your watchlist today,1408399442772910080,79,2021-06-25 12:19:28,Twitter for iPhone,58,10,0.0,neutral,None
Futures this morning S amp P 500 0 08 Nasdaq 0 05 Russell 2K 0 10 Dow Jones 0 31,1408399314712412162,182,2021-06-25 12:18:58,Twitter for iPhone,65,8,-0.1,wnegative,None
,1408204739678982145,16,2021-06-24 23:25:47,Twitter for iPhone,0,0,0.0,neutral,None
Markets are closed S amp P 500 0 58 Nasdaq 0 68 Russell 2K 1 25 Dow Jones 0 95,1408154061241831426,180,2021-06-24 20:04:25,Twitter for iPhone,134,27,-0.25,wnegative,None
You can have dinner with three CEOs Who are you picking,1408092933807542274,57,2021-06-24 16:01:31,Twitter Web App,108,8,0.6,positive,None
Not sure if I should tweet or keep watching the price probably,1408091548865241097,105,2021-06-24 15:56:00,Twitter Web App,99,15,0.0,neutral,None
Nice,1408088724945186817,29,2021-06-24 15:44:47,Twitter Web App,124,13,0.0,neutral,None
Overheard on Stocktwits AMC,1408087489412206610,73,2021-06-24 15:39:53,Twitter Web App,213,31,0.0,neutral,None
RT Trading is not a sprint it is boxing The market will beat you up screw with your head and do anything it can to d,1408074901613953028,140,2021-06-24 14:49:51,Twitter Web App,0,24,0.0,neutral,None
what dip was it hummus,1408047669038272515,50,2021-06-24 13:01:39,Twitter for iPhone,22,0,0.0,neutral,None
,1408047553216720898,51,2021-06-24 13:01:11,Twitter for iPhone,5,1,0.0,neutral,None
,1408047253722370051,47,2021-06-24 13:00:00,Twitter for iPhone,19,0,0.0,neutral,None
You re on a date and someone tells you they just bought stocks You get up and leave What stock was it,1408040421482274820,104,2021-06-24 12:32:51,Twitter for iPhone,486,24,0.0,neutral,None
See today s rankings here,1408039274671443975,52,2021-06-24 12:28:17,Twitter for iPhone,2,0,0.0,neutral,None
Trending on Stocktwits what s on your watchlist today,1408039211958161408,79,2021-06-24 12:28:02,Twitter for iPhone,46,8,-0.1,wnegative,None
Futures this morning S amp P 500 0 52 Nasdaq 0 65 Russell 2K 0 60 Dow Jones 0 53,1408039084895916033,183,2021-06-24 12:27:32,Twitter for iPhone,90,14,0.0,neutral,None
Markets are closed,1407795202434244619,43,2021-06-23 20:18:26,Twitter Web App,38,6,0.0,neutral,None
Overheard on Stocktwits,1407751904671711236,48,2021-06-23 17:26:23,Twitter for iPhone,64,6,0.0,neutral,None
What s on your watchlist today,1407678640486244355,55,2021-06-23 12:35:15,Twitter Web App,40,6,0.0,neutral,None
See today s rankings here,1407678603626749952,51,2021-06-23 12:35:07,Twitter Web App,8,0,0.0,neutral,None
Trending on Stocktwits,1407678506394427392,49,2021-06-23 12:34:43,Twitter Web App,39,5,-0.1,wnegative,None
Futures this morning,1407678099995627521,45,2021-06-23 12:33:07,Twitter Web App,37,11,0.2,wpositive,None
Markets are closed,1407428920698445833,43,2021-06-22 20:02:58,Twitter Web App,55,12,0.0,neutral,None
Life comes at you fast,1407373707908108302,47,2021-06-22 16:23:34,Twitter for iPhone,333,29,0.0,neutral,None
What are you doing with your Bitcoin,1407348260998635537,37,2021-06-22 14:42:27,Twitter Web App,14,5,-0.1,wnegative,None
What s your prescription for the crypto crash,1407341068832624640,61,2021-06-22 14:13:52,Twitter Web App,36,2,0.0,neutral,None
If you re not following you re missing out,1407339882800898057,86,2021-06-22 14:09:09,Twitter Web App,27,3,0.0,neutral,None
Breaking News laser eyes 50 off,1407329895265574912,33,2021-06-22 13:29:28,Twitter Web App,553,56,0.0,neutral,None
RT The P in crypto stands for pain,1407329742383202305,50,2021-06-22 13:28:52,Twitter Web App,0,138,0.0,neutral,None
See today s rankings here,1407318742250528772,51,2021-06-22 12:45:09,Twitter for iPhone,1,0,0.0,neutral,None
Trending on Stocktwits,1407318602164969484,47,2021-06-22 12:44:36,Twitter for iPhone,56,3,0.0,neutral,None
Futures this morning S amp P 500 0 06 Nasdaq 0 10 Russell 2K 0 08 Dow Jones 0 04,1407318452709347328,183,2021-06-22 12:44:00,Twitter for iPhone,34,4,-0.1,wnegative,None
RT My bitcoin portfolio yesterday versus my bitcoin portfolio today,1407304819065425920,103,2021-06-22 11:49:49,Twitter for iPhone,0,102,0.5,positive,None
Markets are closed S amp P 500 1 40 Nasdaq 0 79 Russell 2K 2 37 Dow Jones 1 76,1407070350815412224,175,2021-06-21 20:18:08,Twitter for iPhone,107,14,0.0,neutral,None
RT My favorite Prime Day deals Dogecoin 20 discount Ethereum 12 discount Bitcoin 8 discount,1407030600209518592,113,2021-06-21 17:40:11,Twitter for iPhone,0,169,0.0,neutral,None
cc,1407030114165141509,80,2021-06-21 17:38:15,Twitter for iPhone,4,0,0.0,neutral,None
What s on your watchlist today,1407029849680662528,35,2021-06-21 17:37:12,Twitter for iPhone,63,10,0.0,neutral,None
Money never sleeps Dr PP,1406961455874838528,41,2021-06-21 13:05:25,Twitter for iPhone,21,0,0.0,neutral,None
In honor of Doge trending,1406948282849542150,50,2021-06-21 12:13:05,Twitter for iPhone,137,12,0.0,neutral,None
See today s rankings here,1406947399831019520,52,2021-06-21 12:09:34,Twitter for iPhone,4,0,0.0,neutral,None
Trending on Stocktwits,1406947346576035840,49,2021-06-21 12:09:21,Twitter for iPhone,44,11,0.0,neutral,None
Futures this morning S amp P 500 0 37 Nasdaq 0 20 Russell 2K 0 81 Dow Jones 0 56,1406947180846399492,178,2021-06-21 12:08:42,Twitter for iPhone,69,12,0.8,spositive,None
RT MARKETS OPEN TOMORROW,1406841159784271872,41,2021-06-21 05:07:24,Twitter for iPhone,0,10,0.5,positive,None
Happy Father s Day,1406698988565372928,58,2021-06-20 19:42:28,Twitter for iPhone,61,2,-0.1,wnegative,None
Stocktwits Top 25 Week 24,1406409941162676224,79,2021-06-20 00:33:54,Twitter for iPhone,59,9,0.0,neutral,None
The markets are closed S amp P 500 1 31 Nasdaq 0 92 Russell 2K 2 36 Dow Jones 1 57,1405979491609022467,181,2021-06-18 20:03:27,Twitter for iPhone,52,16,0.0,neutral,None
See today s rankings here,1405860370980380675,52,2021-06-18 12:10:06,Twitter for iPhone,3,0,0.0,neutral,None
Trending on Stocktwits,1405860277615214593,47,2021-06-18 12:09:44,Twitter for iPhone,37,5,0.0,neutral,None
Futures this morning S amp P 500 0 44 Nasdaq 0 20 Russell 2K 0 87 Dow Jones 0 57,1405860097528582145,178,2021-06-18 12:09:01,Twitter for iPhone,84,14,0.0,neutral,None
What about one man s bear market,1405634864926408705,50,2021-06-17 21:14:01,Twitter for iPhone,23,0,0.0,neutral,None
,1405572462633492481,27,2021-06-17 17:06:04,Twitter for iPhone,397,68,0.0,neutral,None
See today s rankings here,1405501709036789760,51,2021-06-17 12:24:55,Twitter Web App,3,1,0.0,neutral,None
Trending on Stocktwits,1405501504547655684,49,2021-06-17 12:24:06,Twitter Web App,38,5,-0.1,wnegative,None
Futures this morning S amp P 500 0 27 Nasdaq 0 35 Russell 2K 0 36 Dow Jones 0 22,1405500750545960960,178,2021-06-17 12:21:06,Twitter for iPhone,46,8,-0.6,snegative,None
The markets are closed S amp P 500 0 25 Nasdaq 0 30 Russell 2K 1 14 Dow Jones 0 22,1405277785589837827,181,2021-06-16 21:35:07,Twitter for iPhone,58,5,0.0,neutral,None
RT People do crazy things with their money This week we speak with and learn all about behavioral finance,1405162333849231360,140,2021-06-16 13:56:21,Twitter for iPhone,0,6,0.0,neutral,None
See today s rankings here,1405138255310360584,50,2021-06-16 12:20:40,Twitter Web App,10,1,0.0,neutral,None
Trending on Stocktwits,1405138179783593989,49,2021-06-16 12:20:22,Twitter Web App,44,6,0.0,neutral,None
Futures this morning S amp P 500 0 08 Nasdaq 0 03 Russell 2K 0 27 Dow Jones 0 15,1405137469461483523,178,2021-06-16 12:17:33,Twitter for iPhone,71,15,-0.1,wnegative,None
when you buy the dip but it keeps dipping,1404906633340334082,67,2021-06-15 21:00:17,Twitter for iPhone,852,104,0.0,neutral,None
The markets are closed S amp P 500 0 24 Nasdaq 0 68 Russell 2K 0 32 Dow Jones 0 31,1404893617957769227,181,2021-06-15 20:08:34,Twitter for iPhone,86,21,0.0,neutral,None
See today s rankings here,1404783892670844929,52,2021-06-15 12:52:34,Twitter Web App,7,0,0.0,neutral,None
Trending on Stocktwits,1404783795111350275,49,2021-06-15 12:52:11,Twitter Web App,45,11,0.8,spositive,None
Futures this morning S amp P 500 0 22 Nasdaq 0 03 Russell 2K 0 05 Dow Jones 0 02,1404783450633256962,178,2021-06-15 12:50:48,Twitter Web App,65,13,0.15656565656565655,wpositive,None
RT Great baby gift idea from,1404437199152615432,106,2021-06-14 13:54:56,Twitter Web App,0,2,0.03214285714285714,wpositive,None
And the winner is Congratulations Send us a dm and we ll get your new hat shipped out to you Not your lucky day You can still grab one using the link below use the promo code UNLUCKY at checkout for 15 off this weekend only,1403412464356581379,301,2021-06-11 18:03:00,Twitter Web App,10,10,-0.2,wnegative,None
GIVEAWAY We re giving away one of our limited edition Not Financial Advice hats all you need to do to enter is 1 Follow on Twitter 2 RT this tweet The winner will be randomly selected in 24 hours good luck,1403050091922010121,281,2021-06-10 18:03:03,Sprout Social,49,102,0.7,spositive,None
A few sights from the Bitcoin Conference in Miami,1402403978521022475,76,2021-06-08 23:15:38,Twitter Web App,86,10,-0.15,wnegative,None
RT Really incredible weekend hanging with amp Official I don t think we could ve ended on a better note htt,1401922278888181771,144,2021-06-07 15:21:32,Twitter Web App,0,2,-0.1,wnegative,None
The Daily RIP Will The Secondary Save AMC,1400580080275963908,97,2021-06-03 22:28:07,StockTwits Web,37,6,0.0,neutral,None
The markets are closed S amp P 500 0 36 Nasdaq 1 03 Russell 2K 0 81 Dow Jones 0 07,1400543041681866758,184,2021-06-03 20:00:56,StockTwits Web,117,27,0.0,neutral,None
See today s rankings here,1400432803032961025,50,2021-06-03 12:42:53,Twitter Web App,6,1,0.0,neutral,None
Trending on Stocktwits,1400432801778782213,49,2021-06-03 12:42:53,Twitter Web App,74,17,0.0,neutral,None
Futures this morning S amp P 500 0 65 Nasdaq 0 98 Russell 2K 0 85 Dow Jones 0 51,1400432749975064577,182,2021-06-03 12:42:41,StockTwits Web,107,18,0.0,neutral,None
The Daily RIP The MemeStock Saga,1400217584511946761,88,2021-06-02 22:27:41,StockTwits Web,53,5,-0.1,wnegative,None
The market has been absolutely sluggish in your everyday stocks and it s all about the meme stocks today There s a whole slew of heavily shorted stocks that launched today of course AMC is up about 100 Meme Stock Madness,1400212761712410626,260,2021-06-02 22:08:31,Sprout Social,72,11,0.35,positive,None
The markets are closed S amp P 500 0 15 Nasdaq 0 14 Russell 2K 0 13 Dow Jones 0 07,1400180673172938752,182,2021-06-02 20:01:01,StockTwits Web,132,17,0.5,positive,None
Looks like AMCarmy is out in full force today,1400133123325767684,98,2021-06-02 16:52:04,Sprout Social,273,44,0.0,neutral,None
RT Guys after ITC earnings we decided to update our models This version incorporates latest results and has been audi,1400094836997251073,140,2021-06-02 14:19:56,Twitter for iPhone,0,30,0.0,neutral,None
RT When your badass friend starts living that van life you know you have to ask what it s like amp how it s going,1400074370857373696,144,2021-06-02 12:58:36,Twitter Web App,0,2,0.0,neutral,None
See today s rankings here,1400065322124644358,50,2021-06-02 12:22:39,Twitter Web App,1,1,0.0,neutral,None
Trending on Stocktwits,1400065320912490498,49,2021-06-02 12:22:39,Twitter Web App,48,10,0.0,neutral,None
Futures this morning S amp P 500 0 08 Nasdaq 0 05 Russell 2K 0 14 Dow Jones 0 11,1400065124547928070,180,2021-06-02 12:21:52,StockTwits Web,101,21,-0.1,wnegative,None
The Daily RIP Summer Is Here,1399861814884769796,85,2021-06-01 22:53:59,StockTwits Web,31,4,0.0,neutral,None
The markets are closed S amp P 500 0 05 Nasdaq 0 09 Russell 2K 1 14 Dow Jones 0 14,1399818605915738113,181,2021-06-01 20:02:17,StockTwits Web,39,11,0.0,neutral,None
See today s rankings here,1399701437148323844,50,2021-06-01 12:16:42,Twitter Web App,3,0,0.0,neutral,None
Trending on Stocktwits,1399701435541950469,49,2021-06-01 12:16:42,Twitter Web App,98,29,0.5,positive,None
Futures this morning S amp P 500 0 53 Nasdaq 0 43 Russell 2K 0 82 Dow Jones 0 70,1399701183531528196,180,2021-06-01 12:15:42,StockTwits Web,106,19,0.0,neutral,None
Stocktwits Top 25 Week 21,1398765353447178241,80,2021-05-29 22:17:02,StockTwits Web,70,17,0.35000000000000003,positive,None
The Daily RIP NVDA Flies to All Time Highs,1398387783836778496,100,2021-05-28 21:16:43,StockTwits Web,57,7,0.3333333333333333,positive,None
The markets are closed S amp P 500 0 08 Nasdaq 0 09 Russell 2K 0 18 Dow Jones 0 19 Have a great 3 day weekend everyone,1398368707290742784,222,2021-05-28 20:00:54,StockTwits Web,90,15,0.0,neutral,None
of discusses the problem with being too quick to dismiss the newest thing on s Panic with Friends podcast,1398321254109691910,197,2021-05-28 16:52:21,Sprout Social,12,2,0.0,neutral,None
See today s rankings here,1398253109265137669,50,2021-05-28 12:21:34,Twitter Web App,2,1,0.0,neutral,None
Trending on Stocktwits,1398253107448991750,49,2021-05-28 12:21:33,Twitter Web App,66,14,0.0,neutral,None
Futures this morning S amp P 500 0 29 Nasdaq 0 26 Russell 2K 0 43 Dow Jones 0 40,1398252966918770690,175,2021-05-28 12:21:00,Twitter Web App,179,26,-0.04999999999999999,wnegative,None
The Daily RIP MemeStock Madness The Sequel,1398047588599971842,100,2021-05-27 22:44:54,StockTwits Web,26,7,0.0,neutral,None
RT Only a small fraction of people who try to raise venture capital succeed at it It was clear that I was having a differ,1398026699506274304,140,2021-05-27 21:21:53,Twitter for iPhone,0,5,-0.1,wnegative,None
RT Now tell us about yourself,1398026660343996416,73,2021-05-27 21:21:44,Twitter for iPhone,0,7,0.0,neutral,None
The markets are closed S amp P 500 0 11 Nasdaq 0 01 Russell 2K 1 06 Dow Jones 0 41,1398006933534117888,177,2021-05-27 20:03:21,Twitter Web App,102,11,0.0,neutral,None
See today s rankings here,1397892073307529216,50,2021-05-27 12:26:56,Twitter Web App,12,1,0.0,neutral,None
Trending on Stocktwits,1397892070665199618,49,2021-05-27 12:26:55,Twitter Web App,136,30,0.0,neutral,None
Futures this morning S amp P 500 0 11 Nasdaq 0 48 Russell 2K 0 16 Dow Jones 0 20,1397891930529296386,179,2021-05-27 12:26:22,Twitter Web App,66,7,-0.1,wnegative,None
The Daily RIP Ford s Electric EVolution,1397691029214560256,94,2021-05-26 23:08:03,Twitter Web App,25,2,0.5,positive,None
The markets are closed S amp P 500 0 19 Nasdaq 0 59 Russell 2K 1 97 Dow Jones 0 03,1397643985372450826,182,2021-05-26 20:01:07,StockTwits Web,108,24,0.0,neutral,None
RT In which we talk with one of the most inspirational women I ve ever known amp all things investing in priva,1397564430049632262,144,2021-05-26 14:45:00,Twitter for iPhone,0,5,0.0,neutral,None
See today s rankings here,1397526254987866114,50,2021-05-26 12:13:18,Twitter Web App,6,1,0.0,neutral,None
Trending on Stocktwits,1397526253620457482,49,2021-05-26 12:13:18,Twitter Web App,139,22,0.0,neutral,None
Futures this morning S amp P 500 0 32 Nasdaq 0 46 Russell 2K 0 48 Dow Jones 0 22,1397525963001536519,180,2021-05-26 12:12:09,StockTwits Web,115,22,-0.1,wnegative,None
The Daily RIP How Low Can It Go,1397316667194085380,86,2021-05-25 22:20:29,StockTwits Web,38,8,0.0,neutral,None
The markets are closed S amp P 500 0 21 Nasdaq 0 03 Russell 2K 0 97 Dow Jones 0 24,1397282963415388160,187,2021-05-25 20:06:33,Twitter Web App,81,16,0.0,neutral,None
See today s rankings here,1397158565370990598,50,2021-05-25 11:52:14,Twitter Web App,6,2,0.0,neutral,None
Trending on Stocktwits,1397158563714240512,49,2021-05-25 11:52:14,Twitter Web App,86,17,0.0,neutral,None
Futures this morning S amp P 500 0 35 Nasdaq 0 58 Russell 2K 0 42 Dow Jones 0 27,1397158260315234308,180,2021-05-25 11:51:01,StockTwits Web,107,15,0.225,wpositive,None
The Daily RIP The Markets Marched on Monday,1396952922844536832,100,2021-05-24 22:15:05,StockTwits Web,31,3,-0.1,wnegative,None
Tonight on After Hours The Market Marched Higher On Monday Ray Dalio Joined The Bitcoin Bandwagon Amazon Looks To Solidify Its Streaming Service Are You Ready For The SPCE Race Can Texas Fix Its Grid riley,1396946305021136903,277,2021-05-24 21:48:47,Twitter Web App,15,1,0.0,neutral,Amazon
The markets are closed S amp P 500 0 99 Nasdaq 1 41 Russell 2K 0 55 Dow Jones 0 54,1396919413291446274,182,2021-05-24 20:01:56,Twitter Web App,133,25,0.0,neutral,None
See today s rankings here,1396801425783476232,50,2021-05-24 12:13:05,Twitter Web App,37,9,0.0,neutral,None
Trending on Stocktwits,1396801424541945860,49,2021-05-24 12:13:05,Twitter Web App,547,188,0.0,neutral,None
Futures this morning S amp P 500 0 50 Nasdaq 0 71 Russell 2K 0 42 Dow Jones 0 35,1396801256019140615,180,2021-05-24 12:12:25,StockTwits Web,86,10,0.5,positive,None
The Weekend Rip Uh Oh Crypto,1396573989867298824,86,2021-05-23 21:09:20,StockTwits Web,46,9,0.4,positive,None
Stocktwits Top 25 Week 20,1396211088044199942,80,2021-05-22 21:07:18,StockTwits Web,53,12,0.35000000000000003,positive,None
The Daily RIP Happy Friday Folks,1395872131775442954,91,2021-05-21 22:40:24,StockTwits Web,47,3,0.0,neutral,None
The markets are closed S amp P 500 0 07 Nasdaq 0 48 Russell 2K 0 34 Dow Jones 0 37 Have a great weekend y all,1395832346574741504,215,2021-05-21 20:02:19,StockTwits Web,113,19,0.0,neutral,None
See today s rankings here,1395716792312467456,50,2021-05-21 12:23:09,Twitter Web App,2,0,0.0,neutral,None
Trending on Stocktwits,1395716789695172609,49,2021-05-21 12:23:08,Twitter Web App,49,8,0.125,wpositive,None
Futures this morning S amp P 500 0 40 Nasdaq 0 39 Russell 2K 0 65 Dow Jones 0 43,1395716548455698434,180,2021-05-21 12:22:10,StockTwits Web,140,25,0.0,neutral,None
Stocks ripped higher for the second day in a row with all 11 sectors closing higher on the day We re seeing that continued comeback in growth stocks and the big question is can we hold onto the gains tomorrow into the weekend,1395511407282642948,255,2021-05-20 22:47:01,Sprout Social,35,8,0.0,neutral,None
The Daily RIP SPCE Raced 15,1395510611719589890,82,2021-05-20 22:43:51,Twitter Web App,25,4,0.0,neutral,None
TSLA has,1395423329662668807,62,2021-05-20 16:57:02,Sprout Social,78,8,0.0,neutral,None
See today s rankings here,1395353203818987523,50,2021-05-20 12:18:22,Twitter Web App,4,0,0.0,neutral,None
Trending on Stocktwits,1395353201864441863,49,2021-05-20 12:18:22,Twitter Web App,86,16,0.0,neutral,None
Futures this morning S amp P 500 0 16 Nasdaq 0 04 Russell 2K 0 24 Dow Jones 0 30,1395352973480321029,182,2021-05-20 12:17:27,Twitter Web App,28,6,0.0,neutral,None
RT Go somewhere where you feel like you can make a mistake tells us how to break the glass ceiling on a ve,1395222595147022337,140,2021-05-20 03:39:23,Twitter for iPhone,0,3,0.1,wpositive,None
The Daily RIP Crypto Goes Loco,1395149601510883328,82,2021-05-19 22:49:20,Twitter Web App,39,3,-0.1,wnegative,None
What A Wild Wednesday,1395137693328236552,47,2021-05-19 22:02:01,Sprout Social,22,2,0.0,neutral,None
The markets are closed S amp P 500 0 29 Nasdaq 0 03 Russell 2K 0 78 Dow Jones 0 48,1395107360406790145,179,2021-05-19 20:01:29,Twitter Web App,125,25,0.0,neutral,None
Futures this morning S amp P 500 1 09 Nasdaq 1 51 Russell 2K 1 35 Dow Jones 0 96,1394995418220568585,182,2021-05-19 12:36:40,Twitter Web App,134,20,0.0,neutral,None
See today s rankings here,1394993304148746240,50,2021-05-19 12:28:16,Twitter Web App,4,0,-0.07777777777777779,wnegative,None
Trending on Stocktwits,1394993302831734791,49,2021-05-19 12:28:15,Twitter Web App,58,8,0.0,neutral,None
The Daily RIP Down Goes The Dollar,1394796726108622849,89,2021-05-18 23:27:08,Twitter Web App,41,4,-0.1,wnegative,None
Retail earnings are here Get today s 5 minute market update,1394784144266305538,86,2021-05-18 22:37:08,Sprout Social,10,0,0.2,wpositive,None
The markets are closed S amp P 500 0 85 Nasdaq 0 56 Russell 2K 0 73 Dow Jones 0 78,1394744793733947393,184,2021-05-18 20:00:46,StockTwits Web,77,17,0.0,neutral,None
We learn from history that we learn nothing from history Now who wants a slice of Bitcoin Pizza,1394677664619929601,146,2021-05-18 15:34:01,Sprout Social,24,4,0.0,neutral,None
See today s rankings here,1394633921518706698,50,2021-05-18 12:40:12,Twitter Web App,9,1,0.0,neutral,None
Trending on Stocktwits,1394633920243666951,49,2021-05-18 12:40:12,Twitter Web App,71,15,-0.1,wnegative,None
Futures this morning S amp P 500 0 11 Nasdaq 0 53 Russell 2K 0 09 Dow Jones 0 02,1394633568631013382,180,2021-05-18 12:38:48,StockTwits Web,119,23,0.0,neutral,None
The markets are closed S amp P 500 0 25 Nasdaq 0 38 Russell 2K 0 11 Dow Jones 0 16,1394382587016134656,184,2021-05-17 20:01:29,StockTwits Web,98,21,0.0,neutral,None
Katherine Rosa of discusses risk tolerance in low liquidity markets on s Panic with Friends Podcast,1394300204879421442,180,2021-05-17 14:34:08,Sprout Social,10,5,0.0,neutral,None
see today s rankings here,1394271421728124930,50,2021-05-17 12:39:45,Twitter Web App,2,1,0.0,neutral,None
Trending on Stocktwits,1394271420390121476,49,2021-05-17 12:39:45,Twitter Web App,41,9,0.0,neutral,None
Futures this morning S amp P 500 0 37 Nasdaq 0 49 Russell 2K 0 73 Dow Jones 0 38,1394271317487243272,182,2021-05-17 12:39:21,StockTwits Web,108,20,-0.25,wnegative,None
The Weekend Rip Another Day Another NFT,1394013844687654912,93,2021-05-16 19:36:14,Twitter Web App,18,2,0.5,positive,None
RT Weekend are for crypto on as usual,1394000619455668228,91,2021-05-16 18:43:41,Twitter for iPhone,0,6,0.05,wpositive,None
Stocktwits Top 25 Week 19,1393688033829040130,80,2021-05-15 22:01:35,StockTwits Web,62,10,-0.049999999999999996,wnegative,None
The Daily RIP What A Wild Week,1393326434970705920,88,2021-05-14 22:04:43,StockTwits Web,49,4,0.35000000000000003,positive,None
RT Highest weekly close for the Dow Jones Industrial Average relative to the Nasdaq100 since last June,1393296624068096004,119,2021-05-14 20:06:16,Twitter for iPhone,0,6,0.41666666666666663,positive,None
The markets are closed S amp P 500 1 49 Nasdaq 2 32 Russell 2K 2 47 Dow Jones 1 06 Have a great weekend y all,1393295705863725058,208,2021-05-14 20:02:37,Twitter Web App,268,44,0.0,neutral,None
RT FYI joined for a super entertaining podcast with our founder,1393273148334776323,139,2021-05-14 18:32:58,Twitter for iPhone,0,10,0.0,neutral,None
Is it time for AMCtothemoon,1393223600921092098,81,2021-05-14 15:16:05,Sprout Social,70,19,0.0,neutral,None
